pos_east,pos_north,to_shadow,height
315.264,-288.559,True,0
315.264,-296.118,True,0
315.264,-303.677,True,0
315.264,-311.236,True,0
315.264,-318.795,True,0
315.264,-326.354,True,0
315.264,-333.913,True,0
315.264,-341.472,True,0
315.264,-349.031,True,0
315.264,-356.59,True,0
315.264,-364.15,True,0
315.264,-371.709,True,0
315.264,-379.268,True,0
315.264,-386.827,True,0
315.264,-394.386,True,0
315.264,-401.945,True,0
315.264,-409.504,True,0
315.264,-417.063,True,0
315.264,-424.622,True,0
322.823,-76.9054,True,0
322.823,-84.4645,True,0
322.823,-92.0235,True,0
322.823,-99.5826,True,0
322.823,-107.142,True,0
322.823,-114.701,True,0
322.823,-122.26,True,0
322.823,-129.819,True,0
322.823,-137.378,True,0
322.823,-144.937,True,0
322.823,-152.496,True,0
322.823,-160.055,True,0
322.823,-167.614,True,0
322.823,-175.173,True,0
322.823,-182.732,True,0
322.823,-190.291,True,0
322.823,-197.85,True,0
322.823,-205.409,True,0
322.823,-212.968,True,0
322.823,-220.527,True,0
322.823,-228.087,True,0
322.823,-235.646,True,0
322.823,-243.205,True,0
322.823,-250.764,True,0
322.823,-258.323,True,0
322.823,-265.882,True,0
322.823,-273.441,True,0
322.823,-281.0,True,0
322.823,-288.559,True,0
322.823,-296.118,True,0
322.823,-303.677,True,0
322.823,-311.236,True,0
322.823,-318.795,True,0
322.823,-326.354,True,0
322.823,-333.913,True,0
322.823,-341.472,True,0
322.823,-349.031,True,0
322.823,-356.59,True,0
322.823,-364.15,True,0
322.823,-371.709,True,0
322.823,-379.268,True,0
322.823,-386.827,True,0
322.823,-394.386,True,0
322.823,-401.945,True,0
322.823,-409.504,True,0
322.823,-417.063,True,0
322.823,-424.622,True,0
330.382,-76.9054,True,0
330.382,-84.4645,True,0
330.382,-92.0235,True,0
330.382,-99.5826,True,0
330.382,-107.142,True,0
330.382,-114.701,True,0
330.382,-122.26,True,0
330.382,-129.819,True,0
330.382,-137.378,True,0
330.382,-144.937,True,0
330.382,-152.496,True,0
330.382,-160.055,True,0
330.382,-167.614,True,0
330.382,-175.173,True,0
330.382,-182.732,True,0
330.382,-190.291,True,0
330.382,-197.85,True,0
330.382,-205.409,True,0
330.382,-212.968,True,0
330.382,-220.527,True,0
330.382,-228.087,True,0
330.382,-235.646,True,0
330.382,-243.205,True,0
330.382,-250.764,True,0
330.382,-258.323,True,0
330.382,-265.882,True,0
330.382,-273.441,True,0
330.382,-281.0,True,0
330.382,-288.559,True,0
330.382,-296.118,True,0
330.382,-303.677,True,0
330.382,-311.236,True,0
330.382,-318.795,True,0
330.382,-326.354,True,0
330.382,-333.913,True,0
330.382,-341.472,True,0
330.382,-349.031,True,0
330.382,-356.59,True,0
330.382,-364.15,True,0
330.382,-371.709,True,0
330.382,-379.268,True,0
330.382,-386.827,True,0
330.382,-394.386,True,0
330.382,-401.945,True,0
330.382,-409.504,True,0
330.382,-417.063,True,0
330.382,-424.622,True,0
337.941,-84.4645,True,0
337.941,-92.0235,True,0
337.941,-99.5826,True,0
337.941,-107.142,True,0
337.941,-114.701,True,0
337.941,-122.26,True,0
337.941,-129.819,True,0
337.941,-137.378,True,0
337.941,-144.937,True,0
337.941,-152.496,True,0
337.941,-160.055,True,0
337.941,-167.614,True,0
337.941,-175.173,True,0
337.941,-182.732,True,0
337.941,-190.291,True,0
337.941,-197.85,True,0
337.941,-205.409,True,0
337.941,-212.968,True,0
337.941,-220.527,True,0
337.941,-228.087,True,0
337.941,-235.646,True,0
337.941,-243.205,True,0
337.941,-250.764,True,0
337.941,-258.323,True,0
337.941,-265.882,True,0
337.941,-273.441,True,0
337.941,-281.0,True,0
337.941,-288.559,True,0
337.941,-296.118,True,0
337.941,-303.677,True,0
337.941,-311.236,True,0
337.941,-318.795,True,0
337.941,-326.354,True,0
337.941,-333.913,True,0
337.941,-341.472,True,0
337.941,-349.031,True,0
337.941,-356.59,True,0
337.941,-364.15,True,0
337.941,-371.709,True,0
337.941,-379.268,True,0
337.941,-386.827,True,0
337.941,-394.386,True,0
337.941,-401.945,True,0
337.941,-409.504,True,0
337.941,-417.063,True,0
337.941,-424.622,True,0
345.501,-92.0235,True,0
345.501,-99.5826,True,0
345.501,-107.142,True,0
345.501,-114.701,True,0
345.501,-122.26,True,0
345.501,-129.819,True,0
345.501,-137.378,True,0
345.501,-144.937,True,0
345.501,-152.496,True,0
345.501,-160.055,True,0
345.501,-167.614,True,0
345.501,-175.173,True,0
345.501,-182.732,True,0
345.501,-190.291,True,0
345.501,-197.85,True,0
345.501,-205.409,True,0
345.501,-212.968,True,0
345.501,-220.527,True,0
345.501,-228.087,True,0
345.501,-235.646,True,0
345.501,-243.205,True,0
345.501,-250.764,True,0
345.501,-258.323,True,0
345.501,-265.882,True,0
345.501,-273.441,True,0
345.501,-281.0,True,0
345.501,-288.559,True,0
345.501,-296.118,True,0
345.501,-303.677,True,0
345.501,-311.236,True,0
345.501,-318.795,True,0
345.501,-326.354,True,0
345.501,-333.913,True,0
345.501,-341.472,True,0
345.501,-349.031,True,0
345.501,-356.59,True,0
345.501,-364.15,True,0
345.501,-371.709,True,0
345.501,-379.268,True,0
345.501,-386.827,True,0
345.501,-394.386,True,0
345.501,-401.945,True,0
345.501,-409.504,True,0
345.501,-417.063,True,0
345.501,-424.622,True,0
353.06,-92.0235,True,0
353.06,-99.5826,True,0
353.06,-107.142,True,0
353.06,-114.701,True,0
353.06,-122.26,True,0
353.06,-129.819,True,0
353.06,-137.378,True,0
353.06,-144.937,True,0
353.06,-152.496,True,0
353.06,-160.055,True,0
353.06,-167.614,True,0
353.06,-175.173,True,0
353.06,-182.732,True,0
353.06,-190.291,True,0
353.06,-197.85,True,0
353.06,-205.409,True,0
353.06,-212.968,True,0
353.06,-220.527,True,0
353.06,-228.087,True,0
353.06,-235.646,True,0
353.06,-243.205,True,0
353.06,-250.764,True,0
353.06,-258.323,True,0
353.06,-265.882,True,0
353.06,-273.441,True,0
353.06,-281.0,True,0
353.06,-288.559,True,0
353.06,-296.118,True,0
353.06,-303.677,True,0
353.06,-311.236,True,0
353.06,-318.795,True,0
353.06,-326.354,True,0
353.06,-333.913,True,0
353.06,-341.472,True,0
353.06,-349.031,True,0
353.06,-356.59,True,0
353.06,-364.15,True,0
353.06,-371.709,True,0
353.06,-379.268,True,0
353.06,-386.827,True,0
353.06,-394.386,True,0
353.06,-401.945,True,0
353.06,-409.504,True,0
353.06,-417.063,True,0
353.06,-424.622,True,0
360.619,-114.701,True,0
360.619,-107.142,True,0
368.178,-107.142,True,0
360.619,-99.5826,True,0
375.737,-107.142,True,0
360.619,-122.26,True,0
360.619,-129.819,True,0
360.619,-137.378,True,0
360.619,-144.937,True,0
360.619,-152.496,True,0
360.619,-160.055,True,0
360.619,-167.614,True,0
360.619,-175.173,True,0
360.619,-182.732,True,0
360.619,-190.291,True,0
360.619,-197.85,True,0
360.619,-205.409,True,0
360.619,-212.968,True,0
360.619,-220.527,True,0
360.619,-228.087,True,0
360.619,-235.646,True,0
360.619,-243.205,True,0
360.619,-250.764,True,0
360.619,-258.323,True,0
360.619,-265.882,True,0
360.619,-273.441,True,0
360.619,-281.0,True,0
360.619,-288.559,True,0
360.619,-296.118,True,0
360.619,-303.677,True,0
360.619,-311.236,True,0
360.619,-318.795,True,0
360.619,-326.354,True,0
360.619,-333.913,True,0
360.619,-341.472,True,0
360.619,-349.031,True,0
360.619,-356.59,True,0
360.619,-364.15,True,0
360.619,-371.709,True,0
360.619,-379.268,True,0
360.619,-386.827,True,0
360.619,-394.386,True,0
360.619,-401.945,True,0
360.619,-409.504,True,0
360.619,-417.063,True,0
360.619,-424.622,True,0
368.178,-114.701,True,0
368.178,-122.26,True,0
368.178,-129.819,True,0
368.178,-137.378,True,0
368.178,-144.937,True,0
368.178,-152.496,True,0
368.178,-160.055,True,0
368.178,-167.614,True,0
368.178,-175.173,True,0
368.178,-182.732,True,0
368.178,-190.291,True,0
368.178,-197.85,True,0
368.178,-205.409,True,0
368.178,-212.968,True,0
368.178,-220.527,True,0
368.178,-228.087,True,0
368.178,-235.646,True,0
368.178,-243.205,True,0
368.178,-250.764,True,0
368.178,-258.323,True,0
368.178,-265.882,True,0
368.178,-273.441,True,0
368.178,-281.0,True,0
368.178,-288.559,True,0
368.178,-296.118,True,0
368.178,-303.677,True,0
368.178,-311.236,True,0
368.178,-318.795,True,0
368.178,-326.354,True,0
368.178,-333.913,True,0
368.178,-341.472,True,0
368.178,-349.031,True,0
368.178,-356.59,True,0
368.178,-364.15,True,0
368.178,-371.709,True,0
368.178,-379.268,True,0
368.178,-386.827,True,0
368.178,-394.386,True,0
368.178,-401.945,True,0
368.178,-409.504,True,0
368.178,-417.063,True,0
368.178,-424.622,True,0
375.737,-114.701,True,0
375.737,-122.26,True,0
375.737,-129.819,True,0
375.737,-137.378,True,0
375.737,-144.937,True,0
375.737,-152.496,True,0
375.737,-160.055,True,0
375.737,-167.614,True,0
375.737,-175.173,True,0
375.737,-182.732,True,0
375.737,-190.291,True,0
375.737,-197.85,True,0
375.737,-205.409,True,0
375.737,-212.968,True,0
375.737,-220.527,True,0
375.737,-228.087,True,0
375.737,-235.646,True,0
375.737,-243.205,True,0
375.737,-250.764,True,0
375.737,-258.323,True,0
375.737,-265.882,True,0
375.737,-273.441,True,0
375.737,-281.0,True,0
375.737,-288.559,True,0
375.737,-296.118,True,0
375.737,-303.677,True,0
375.737,-311.236,True,0
375.737,-318.795,True,0
375.737,-326.354,True,0
375.737,-333.913,True,0
375.737,-341.472,True,0
375.737,-349.031,True,0
375.737,-356.59,True,0
375.737,-364.15,True,0
375.737,-371.709,True,0
375.737,-379.268,True,0
375.737,-386.827,True,0
375.737,-394.386,True,0
375.737,-401.945,True,0
375.737,-409.504,True,0
375.737,-417.063,True,0
375.737,-424.622,True,0
383.296,-114.701,True,0
383.296,-122.26,True,0
383.296,-129.819,True,0
383.296,-137.378,True,0
383.296,-144.937,True,0
383.296,-152.496,True,0
383.296,-160.055,True,0
383.296,-167.614,True,0
383.296,-175.173,True,0
383.296,-182.732,True,0
383.296,-190.291,True,0
383.296,-197.85,True,0
383.296,-205.409,True,0
383.296,-212.968,True,0
383.296,-220.527,True,0
383.296,-228.087,True,0
383.296,-235.646,True,0
383.296,-243.205,True,0
383.296,-250.764,True,0
383.296,-258.323,True,0
383.296,-265.882,True,0
383.296,-273.441,True,0
383.296,-281.0,True,0
383.296,-288.559,True,0
383.296,-296.118,True,0
383.296,-303.677,True,0
383.296,-311.236,True,0
383.296,-318.795,True,0
383.296,-326.354,True,0
383.296,-333.913,True,0
383.296,-341.472,True,0
383.296,-349.031,True,0
383.296,-356.59,True,0
383.296,-364.15,True,0
383.296,-371.709,True,0
383.296,-379.268,True,0
383.296,-386.827,True,0
383.296,-394.386,True,0
383.296,-401.945,True,0
383.296,-409.504,True,0
383.296,-417.063,True,0
383.296,-424.622,True,0
390.855,-114.701,True,0
390.855,-122.26,True,0
390.855,-129.819,True,0
390.855,-137.378,True,0
390.855,-144.937,True,0
390.855,-152.496,True,0
390.855,-160.055,True,0
390.855,-167.614,True,0
390.855,-175.173,True,0
390.855,-182.732,True,0
390.855,-190.291,True,0
390.855,-197.85,True,0
390.855,-205.409,True,0
390.855,-212.968,True,0
390.855,-220.527,True,0
390.855,-228.087,True,0
390.855,-235.646,True,0
390.855,-243.205,True,0
390.855,-250.764,True,0
390.855,-258.323,True,0
390.855,-265.882,True,0
390.855,-273.441,True,0
390.855,-281.0,True,0
390.855,-288.559,True,0
390.855,-296.118,True,0
390.855,-303.677,True,0
390.855,-311.236,True,0
390.855,-318.795,True,0
390.855,-326.354,True,0
390.855,-333.913,True,0
390.855,-341.472,True,0
390.855,-349.031,True,0
390.855,-356.59,True,0
390.855,-364.15,True,0
390.855,-371.709,True,0
390.855,-379.268,True,0
390.855,-386.827,True,0
390.855,-394.386,True,0
390.855,-401.945,True,0
390.855,-409.504,True,0
390.855,-417.063,True,0
390.855,-424.622,True,0
262.351,-432.939,True,0
262.351,-432.939,True,0
262.351,-440.498,True,0
262.351,-448.057,True,0
262.351,-455.616,True,0
262.351,-463.175,True,0
262.351,-470.734,True,0
262.351,-478.293,True,0
262.351,-485.852,True,0
262.351,-493.411,True,0
262.351,-500.97,True,0
262.351,-508.529,True,0
262.351,-516.088,True,0
262.351,-523.647,True,0
262.351,-531.206,True,0
262.351,-538.766,True,0
262.351,-546.325,True,0
262.351,-553.884,True,0
262.351,-561.443,True,0
262.351,-569.002,True,0
262.351,-576.561,True,0
262.351,-584.12,True,0
262.351,-591.679,True,0
262.351,-599.238,True,0
262.351,-606.797,True,0
262.351,-614.356,True,0
262.351,-621.915,True,0
262.351,-629.474,True,0
262.351,-637.033,True,0
262.351,-644.592,True,0
262.351,-652.151,True,0
262.351,-659.71,True,0
262.351,-667.269,True,0
262.351,-674.828,True,0
262.351,-682.388,True,0
262.351,-689.947,True,0
262.351,-697.506,True,0
262.351,-705.065,True,0
262.351,-712.624,True,0
262.351,-720.183,True,0
262.351,-727.742,True,0
262.351,-735.301,True,0
262.351,-742.86,True,0
262.351,-750.419,True,0
269.91,-432.939,True,0
269.91,-440.498,True,0
269.91,-448.057,True,0
269.91,-455.616,True,0
269.91,-463.175,True,0
269.91,-470.734,True,0
269.91,-478.293,True,0
269.91,-485.852,True,0
269.91,-493.411,True,0
269.91,-500.97,True,0
269.91,-508.529,True,0
269.91,-516.088,True,0
269.91,-523.647,True,0
269.91,-531.206,True,0
269.91,-538.766,True,0
269.91,-546.325,True,0
269.91,-553.884,True,0
269.91,-561.443,True,0
269.91,-569.002,True,0
269.91,-576.561,True,0
269.91,-584.12,True,0
269.91,-591.679,True,0
269.91,-599.238,True,0
269.91,-606.797,True,0
269.91,-614.356,True,0
269.91,-621.915,True,0
269.91,-629.474,True,0
269.91,-637.033,True,0
269.91,-644.592,True,0
269.91,-652.151,True,0
269.91,-659.71,True,0
269.91,-667.269,True,0
269.91,-674.828,True,0
269.91,-682.388,True,0
269.91,-689.947,True,0
269.91,-697.506,True,0
269.91,-705.065,True,0
269.91,-712.624,True,0
269.91,-720.183,True,0
269.91,-727.742,True,0
269.91,-735.301,True,0
269.91,-742.86,True,0
269.91,-750.419,True,0
277.469,-432.939,True,0
277.469,-440.498,True,0
277.469,-448.057,True,0
277.469,-455.616,True,0
277.469,-463.175,True,0
277.469,-470.734,True,0
277.469,-478.293,True,0
277.469,-485.852,True,0
277.469,-493.411,True,0
277.469,-500.97,True,0
277.469,-508.529,True,0
277.469,-516.088,True,0
277.469,-523.647,True,0
277.469,-531.206,True,0
277.469,-538.766,True,0
277.469,-546.325,True,0
277.469,-553.884,True,0
277.469,-561.443,True,0
277.469,-569.002,True,0
277.469,-576.561,True,0
277.469,-584.12,True,0
277.469,-591.679,True,0
277.469,-599.238,True,0
277.469,-606.797,True,0
277.469,-614.356,True,0
277.469,-621.915,True,0
277.469,-629.474,True,0
277.469,-637.033,True,0
277.469,-644.592,True,0
277.469,-652.151,True,0
277.469,-659.71,True,0
277.469,-667.269,True,0
277.469,-674.828,True,0
277.469,-682.388,True,0
277.469,-689.947,True,0
277.469,-697.506,True,0
277.469,-705.065,True,0
277.469,-712.624,True,0
277.469,-720.183,True,0
277.469,-727.742,True,0
277.469,-735.301,True,0
277.469,-742.86,True,0
277.469,-750.419,True,0
285.028,-432.939,True,0
285.028,-440.498,True,0
285.028,-448.057,True,0
285.028,-455.616,True,0
285.028,-463.175,True,0
285.028,-470.734,True,0
285.028,-478.293,True,0
285.028,-485.852,True,0
285.028,-493.411,True,0
285.028,-500.97,True,0
285.028,-508.529,True,0
285.028,-516.088,True,0
285.028,-523.647,True,0
285.028,-531.206,True,0
285.028,-538.766,True,0
285.028,-546.325,True,0
285.028,-553.884,True,0
285.028,-561.443,True,0
285.028,-569.002,True,0
285.028,-576.561,True,0
285.028,-584.12,True,0
285.028,-591.679,True,0
285.028,-599.238,True,0
285.028,-606.797,True,0
285.028,-614.356,True,0
285.028,-621.915,True,0
285.028,-629.474,True,0
285.028,-637.033,True,0
285.028,-644.592,True,0
285.028,-652.151,True,0
285.028,-659.71,True,0
285.028,-667.269,True,0
285.028,-674.828,True,0
285.028,-682.388,True,0
285.028,-689.947,True,0
285.028,-697.506,True,0
285.028,-705.065,True,0
285.028,-712.624,True,0
285.028,-720.183,True,0
285.028,-727.742,True,0
285.028,-735.301,True,0
285.028,-742.86,True,0
285.028,-750.419,True,0
292.587,-432.939,True,0
292.587,-440.498,True,0
292.587,-448.057,True,0
292.587,-455.616,True,0
292.587,-463.175,True,0
292.587,-470.734,True,0
292.587,-478.293,True,0
292.587,-485.852,True,0
292.587,-493.411,True,0
292.587,-500.97,True,0
292.587,-508.529,True,0
292.587,-516.088,True,0
292.587,-523.647,True,0
292.587,-531.206,True,0
292.587,-538.766,True,0
292.587,-546.325,True,0
292.587,-553.884,True,0
292.587,-561.443,True,0
292.587,-569.002,True,0
292.587,-576.561,True,0
292.587,-584.12,True,0
292.587,-591.679,True,0
292.587,-599.238,True,0
292.587,-606.797,True,0
292.587,-614.356,True,0
292.587,-621.915,True,0
292.587,-629.474,True,0
292.587,-637.033,True,0
292.587,-644.592,True,0
292.587,-652.151,True,0
292.587,-659.71,True,0
292.587,-667.269,True,0
292.587,-674.828,True,0
292.587,-682.388,True,0
292.587,-689.947,True,0
292.587,-697.506,True,0
292.587,-705.065,True,0
292.587,-712.624,True,0
292.587,-720.183,True,0
292.587,-727.742,True,0
292.587,-735.301,True,0
292.587,-742.86,True,0
292.587,-750.419,True,0
300.146,-432.939,True,0
300.146,-440.498,True,0
300.146,-448.057,True,0
300.146,-455.616,True,0
300.146,-463.175,True,0
300.146,-470.734,True,0
300.146,-478.293,True,0
300.146,-485.852,True,0
300.146,-493.411,True,0
300.146,-500.97,True,0
300.146,-508.529,True,0
300.146,-516.088,True,0
300.146,-523.647,True,0
300.146,-531.206,True,0
300.146,-538.766,True,0
300.146,-546.325,True,0
300.146,-553.884,True,0
300.146,-561.443,True,0
300.146,-569.002,True,0
300.146,-576.561,True,0
300.146,-584.12,True,0
300.146,-591.679,True,0
300.146,-599.238,True,0
300.146,-606.797,True,0
300.146,-614.356,True,0
300.146,-621.915,True,0
300.146,-629.474,True,0
300.146,-637.033,True,0
300.146,-644.592,True,0
300.146,-652.151,True,0
300.146,-659.71,True,0
300.146,-667.269,True,0
300.146,-674.828,True,0
300.146,-682.388,True,0
300.146,-689.947,True,0
300.146,-697.506,True,0
300.146,-705.065,True,0
300.146,-712.624,True,0
300.146,-720.183,True,0
300.146,-727.742,True,0
300.146,-735.301,True,0
300.146,-742.86,True,0
300.146,-750.419,True,0
307.705,-432.939,True,0
307.705,-440.498,True,0
307.705,-448.057,True,0
307.705,-455.616,True,0
307.705,-463.175,True,0
307.705,-470.734,True,0
307.705,-478.293,True,0
307.705,-485.852,True,0
307.705,-493.411,True,0
307.705,-500.97,True,0
307.705,-508.529,True,0
307.705,-516.088,True,0
307.705,-523.647,True,0
307.705,-531.206,True,0
307.705,-538.766,True,0
307.705,-546.325,True,0
307.705,-553.884,True,0
307.705,-561.443,True,0
307.705,-569.002,True,0
307.705,-576.561,True,0
307.705,-584.12,True,0
307.705,-591.679,True,0
307.705,-599.238,True,0
307.705,-606.797,True,0
307.705,-614.356,True,0
307.705,-621.915,True,0
307.705,-629.474,True,0
307.705,-637.033,True,0
307.705,-644.592,True,0
307.705,-652.151,True,0
307.705,-659.71,True,0
307.705,-667.269,True,0
307.705,-674.828,True,0
307.705,-682.388,True,0
307.705,-689.947,True,0
307.705,-697.506,True,0
307.705,-705.065,True,0
307.705,-712.624,True,0
307.705,-720.183,True,0
307.705,-727.742,True,0
307.705,-735.301,True,0
307.705,-742.86,True,0
307.705,-750.419,True,0
315.264,-432.939,True,0
315.264,-440.498,True,0
315.264,-448.057,True,0
315.264,-455.616,True,0
315.264,-463.175,True,0
315.264,-470.734,True,0
315.264,-478.293,True,0
315.264,-485.852,True,0
315.264,-493.411,True,0
315.264,-500.97,True,0
315.264,-508.529,True,0
315.264,-516.088,True,0
315.264,-523.647,True,0
315.264,-531.206,True,0
315.264,-538.766,True,0
315.264,-546.325,True,0
315.264,-553.884,True,0
315.264,-561.443,True,0
315.264,-569.002,True,0
315.264,-576.561,True,0
315.264,-584.12,True,0
315.264,-591.679,True,0
315.264,-599.238,True,0
315.264,-606.797,True,0
315.264,-614.356,True,0
315.264,-621.915,True,0
315.264,-629.474,True,0
315.264,-637.033,True,0
315.264,-644.592,True,0
315.264,-652.151,True,0
315.264,-659.71,True,0
315.264,-667.269,True,0
315.264,-674.828,True,0
315.264,-682.388,True,0
315.264,-689.947,True,0
315.264,-697.506,True,0
315.264,-705.065,True,0
315.264,-712.624,True,0
315.264,-720.183,True,0
315.264,-727.742,True,0
315.264,-735.301,True,0
315.264,-742.86,True,0
315.264,-750.419,True,0
322.823,-432.939,True,0
322.823,-440.498,True,0
322.823,-448.057,True,0
322.823,-455.616,True,0
322.823,-463.175,True,0
322.823,-470.734,True,0
322.823,-478.293,True,0
322.823,-485.852,True,0
322.823,-493.411,True,0
322.823,-500.97,True,0
322.823,-508.529,True,0
322.823,-516.088,True,0
322.823,-523.647,True,0
322.823,-531.206,True,0
322.823,-538.766,True,0
322.823,-546.325,True,0
322.823,-553.884,True,0
322.823,-561.443,True,0
322.823,-569.002,True,0
322.823,-576.561,True,0
322.823,-584.12,True,0
322.823,-591.679,True,0
322.823,-599.238,True,0
322.823,-606.797,True,0
322.823,-614.356,True,0
322.823,-621.915,True,0
322.823,-629.474,True,0
322.823,-637.033,True,0
322.823,-644.592,True,0
322.823,-652.151,True,0
322.823,-659.71,True,0
322.823,-667.269,True,0
322.823,-674.828,True,0
322.823,-682.388,True,0
322.823,-689.947,True,0
322.823,-697.506,True,0
322.823,-705.065,True,0
322.823,-712.624,True,0
322.823,-720.183,True,0
322.823,-727.742,True,0
322.823,-735.301,True,0
322.823,-742.86,True,0
322.823,-750.419,True,0
330.382,-432.939,True,0
330.382,-440.498,True,0
330.382,-448.057,True,0
330.382,-455.616,True,0
330.382,-463.175,True,0
330.382,-470.734,True,0
330.382,-478.293,True,0
330.382,-485.852,True,0
330.382,-493.411,True,0
330.382,-500.97,True,0
330.382,-508.529,True,0
330.382,-516.088,True,0
330.382,-523.647,True,0
330.382,-531.206,True,0
330.382,-538.766,True,0
330.382,-546.325,True,0
330.382,-553.884,True,0
330.382,-561.443,True,0
330.382,-569.002,True,0
330.382,-576.561,True,0
330.382,-584.12,True,0
330.382,-591.679,True,0
330.382,-599.238,True,0
330.382,-606.797,True,0
330.382,-614.356,True,0
330.382,-621.915,True,0
330.382,-629.474,True,0
330.382,-637.033,True,0
330.382,-644.592,True,0
330.382,-652.151,True,0
330.382,-659.71,True,0
330.382,-667.269,True,0
330.382,-674.828,True,0
330.382,-682.388,True,0
330.382,-689.947,True,0
330.382,-697.506,True,0
330.382,-705.065,True,0
330.382,-712.624,True,0
330.382,-720.183,True,0
330.382,-727.742,True,0
330.382,-735.301,True,0
330.382,-742.86,True,0
330.382,-750.419,True,0
337.941,-432.939,True,0
337.941,-440.498,True,0
337.941,-448.057,True,0
337.941,-455.616,True,0
337.941,-463.175,True,0
337.941,-470.734,True,0
337.941,-478.293,True,0
337.941,-485.852,True,0
337.941,-493.411,True,0
337.941,-500.97,True,0
337.941,-508.529,True,0
337.941,-516.088,True,0
337.941,-523.647,True,0
337.941,-531.206,True,0
337.941,-538.766,True,0
337.941,-546.325,True,0
337.941,-553.884,True,0
337.941,-561.443,True,0
337.941,-569.002,True,0
337.941,-576.561,True,0
337.941,-584.12,True,0
337.941,-591.679,True,0
337.941,-599.238,True,0
337.941,-606.797,True,0
337.941,-614.356,True,0
337.941,-621.915,True,0
337.941,-629.474,True,0
337.941,-637.033,True,0
337.941,-644.592,True,0
337.941,-652.151,True,0
337.941,-659.71,True,0
337.941,-667.269,True,0
337.941,-674.828,True,0
337.941,-682.388,True,0
337.941,-689.947,True,0
337.941,-697.506,True,0
337.941,-705.065,True,0
337.941,-712.624,True,0
337.941,-720.183,True,0
337.941,-727.742,True,0
337.941,-735.301,True,0
337.941,-742.86,True,0
337.941,-750.419,True,0
345.501,-432.939,True,0
345.501,-440.498,True,0
345.501,-448.057,True,0
345.501,-455.616,True,0
345.501,-463.175,True,0
345.501,-470.734,True,0
345.501,-478.293,True,0
345.501,-485.852,True,0
345.501,-493.411,True,0
345.501,-500.97,True,0
345.501,-508.529,True,0
345.501,-516.088,True,0
345.501,-523.647,True,0
345.501,-531.206,True,0
345.501,-538.766,True,0
345.501,-546.325,True,0
345.501,-553.884,True,0
345.501,-561.443,True,0
345.501,-569.002,True,0
345.501,-576.561,True,0
345.501,-584.12,True,0
345.501,-591.679,True,0
345.501,-599.238,True,0
345.501,-606.797,True,0
345.501,-614.356,True,0
345.501,-621.915,True,0
345.501,-629.474,True,0
345.501,-637.033,True,0
345.501,-644.592,True,0
345.501,-652.151,True,0
345.501,-659.71,True,0
345.501,-667.269,True,0
345.501,-674.828,True,0
345.501,-682.388,True,0
345.501,-689.947,True,0
345.501,-697.506,True,0
345.501,-705.065,True,0
345.501,-712.624,True,0
345.501,-720.183,True,0
345.501,-727.742,True,0
345.501,-735.301,True,0
345.501,-742.86,True,0
345.501,-750.419,True,0
353.06,-432.939,True,0
353.06,-440.498,True,0
353.06,-448.057,True,0
353.06,-455.616,True,0
353.06,-463.175,True,0
353.06,-470.734,True,0
353.06,-478.293,True,0
353.06,-485.852,True,0
353.06,-493.411,True,0
353.06,-500.97,True,0
353.06,-508.529,True,0
353.06,-516.088,True,0
353.06,-523.647,True,0
353.06,-531.206,True,0
353.06,-538.766,True,0
353.06,-546.325,True,0
353.06,-553.884,True,0
353.06,-561.443,True,0
353.06,-569.002,True,0
353.06,-576.561,True,0
353.06,-584.12,True,0
353.06,-591.679,True,0
353.06,-599.238,True,0
353.06,-606.797,True,0
353.06,-614.356,True,0
353.06,-621.915,True,0
353.06,-629.474,True,0
353.06,-637.033,True,0
353.06,-644.592,True,0
353.06,-652.151,True,0
353.06,-659.71,True,0
353.06,-667.269,True,0
353.06,-674.828,True,0
353.06,-682.388,True,0
353.06,-689.947,True,0
353.06,-697.506,True,0
353.06,-705.065,True,0
353.06,-712.624,True,0
353.06,-720.183,True,0
353.06,-727.742,True,0
353.06,-735.301,True,0
353.06,-742.86,True,0
353.06,-750.419,True,0
360.619,-432.939,True,0
360.619,-440.498,True,0
360.619,-448.057,True,0
360.619,-455.616,True,0
360.619,-463.175,True,0
360.619,-470.734,True,0
360.619,-478.293,True,0
360.619,-485.852,True,0
360.619,-493.411,True,0
360.619,-500.97,True,0
360.619,-508.529,True,0
360.619,-516.088,True,0
360.619,-523.647,True,0
360.619,-531.206,True,0
360.619,-538.766,True,0
360.619,-546.325,True,0
360.619,-553.884,True,0
360.619,-561.443,True,0
360.619,-569.002,True,0
360.619,-576.561,True,0
360.619,-584.12,True,0
360.619,-591.679,True,0
360.619,-599.238,True,0
360.619,-606.797,True,0
360.619,-614.356,True,0
360.619,-621.915,True,0
360.619,-629.474,True,0
360.619,-637.033,True,0
360.619,-644.592,True,0
360.619,-652.151,True,0
360.619,-659.71,True,0
360.619,-667.269,True,0
360.619,-674.828,True,0
360.619,-682.388,True,0
360.619,-689.947,True,0
360.619,-697.506,True,0
360.619,-705.065,True,0
360.619,-712.624,True,0
360.619,-720.183,True,0
360.619,-727.742,True,0
360.619,-735.301,True,0
360.619,-742.86,True,0
360.619,-750.419,True,0
368.178,-432.939,True,0
368.178,-440.498,True,0
368.178,-448.057,True,0
368.178,-455.616,True,0
368.178,-463.175,True,0
368.178,-470.734,True,0
368.178,-478.293,True,0
368.178,-485.852,True,0
