pos_east,pos_north
37.2265,749.7922251968504
37.470173,749.4794981968503
37.158037,749.2350671968503
36.912851,749.5466101968503
37.22379900000001,749.7925501968504
39.110769000000005,749.7922251968504
39.354443,749.4794981968503
39.042307,749.2350671968503
38.79712,749.5466101968503
39.108068,749.7925501968504
40.995038,749.7922251968504
41.238712,749.4794981968503
40.926576,749.2350671968503
40.681388999999996,749.5466101968503
40.992337,749.7925501968504
42.879307,749.7922251968504
43.122980999999996,749.4794981968503
42.81084499999999,749.2350671968503
42.565659,749.5466101968503
42.876605999999995,749.7925501968504
44.76357599999999,749.7922251968504
45.007248999999995,749.4794981968503
44.69511299999999,749.2350671968503
44.449926999999995,749.5466101968503
44.760875,749.7925501968504
46.647845,749.7922251968504
46.891518999999995,749.4794981968503
46.57938299999999,749.2350671968503
46.33419599999999,749.5466101968503
46.645143999999995,749.7925501968504
48.53211399999999,749.7922251968504
48.77578799999999,749.4794981968503
48.46365199999999,749.2350671968503
48.21846499999999,749.5466101968503
48.52941299999999,749.7925501968504
50.41638299999999,749.7922251968504
50.66005699999999,749.4794981968503
50.347920999999985,749.2350671968503
50.10273499999999,749.5466101968503
50.41368199999999,749.7925501968504
52.300651999999985,749.7922251968504
52.544324999999986,749.4794981968503
52.232188999999984,749.2350671968503
51.98700299999999,749.5466101968503
52.29795099999999,749.7925501968504
54.18492099999999,749.7922251968504
54.42859499999999,749.4794981968503
54.116458999999985,749.2350671968503
53.87127199999998,749.5466101968503
54.18221999999999,749.7925501968504
56.069189999999985,749.7922251968504
56.31286399999998,749.4794981968503
56.00072799999998,749.2350671968503
55.75554099999998,749.5466101968503
56.06648899999998,749.7925501968504
57.95345899999998,749.7922251968504
58.19713299999998,749.4794981968503
57.88499699999998,749.2350671968503
57.63981099999998,749.5466101968503
57.95075799999998,749.7925501968504
59.83772799999998,749.7922251968504
60.08140099999998,749.4794981968503
59.769264999999976,749.2350671968503
59.52407899999998,749.5466101968503
59.83502699999998,749.7925501968504
33.45802699999999,747.9079601968504
33.701700999999986,747.5952321968504
33.38956499999998,747.3508011968503
33.14437799999998,747.6623441968503
33.455325999999985,747.9082851968503
35.34229599999998,747.9079601968504
35.58596999999998,747.5952321968504
35.27383399999998,747.3508011968503
35.02864799999998,747.6623441968503
35.33959499999998,747.9082851968503
37.22656499999998,747.9079601968504
37.47023799999998,747.5952321968504
37.15810199999998,747.3508011968504
36.91291599999998,747.6623441968503
37.223863999999985,747.9082851968503
39.11083399999998,747.9079601968504
39.35450799999998,747.5952321968504
39.04237199999998,747.3508011968504
38.79718499999998,747.6623441968503
39.10813299999998,747.9082851968503
40.99510299999998,747.9079601968504
41.23877699999998,747.5952321968504
40.926640999999975,747.3508011968504
40.681453999999974,747.6623441968503
40.99240199999998,747.9082851968503
42.879371999999975,747.9079601968504
43.123045999999974,747.5952321968504
42.81090999999997,747.3508011968504
42.565723999999975,747.6623441968503
42.87667099999997,747.9082851968503
44.76364099999997,747.9079601968504
45.00731399999997,747.5952321968504
44.69517799999997,747.3508011968504
44.44999199999997,747.6623441968504
44.76093999999998,747.9082851968503
46.647909999999975,747.9079601968504
46.89158399999997,747.5952321968504
46.57944799999997,747.3508011968504
46.33426099999997,747.6623441968504
46.64520899999997,747.9082851968503
